filename,annotation
hand_image_0113.jpg,"Two elevated upper extremities in extension at the elbow; left hand in supination with fingers loosely extended and slightly abducted, wrist in slight dorsiflexion; right hand in partial pronation with metacarpophalangeal and interphalangeal joints in mild flexion, fingers adducted, wrist neutral."
hand_image_0114.jpg,"Two elongated, gracile hands with slender digits displayed in crossed orientation; the anterior hand shows the palmar surface with digits II–V in slight flexion and the pollex abducted, while the posterior hand presents a dorsolateral aspect with digits in partial extension and mild hyperextension at the interphalangeal joints. Both specimens exhibit low subcutaneous adiposity with visible extensor tendons, prominent metacarpophalangeal articulations, and tapered distal phalanges."
hand_image_0115.jpg,"Two upper limbs in vertical extension; distal hand displays full digital abduction with metacarpophalangeal and interphalangeal joints in extension, palm oriented anteriorly (supinated). Proximal hand exhibits digital flexion forming a closed grip around the contralateral distal forearm, with dorsal surface oriented laterally."
hand_image_0116.jpg,"Two elongated hands elevated in supraverted position against a neutral background; the anterior hand displays full digital extension with palmar surface oriented laterally, while the posterior hand exhibits moderate metacarpophalangeal flexion with digits in slight adduction. Both hands demonstrate slender morphology with visible extensor tendon definition, prominent carpal articulation, and elongated phalanges characteristic of ectomorphic manual structure."
hand_image_0117.jpg,"Right upper limb extended horizontally with forearm in pronation-to-neutral transition; wrist in slight extension with ulnar deviation, palm oriented superiorly (supinated). Digits II-V in partial extension with mild interphalangeal flexion, thumb (digit I) in opposition with slight flexion at metacarpophalangeal joint; fingers loosely adducted with relaxed, non-uniform positioning."
hand_image_0118.jpg,"Two hands displayed in opposing horizontal orientation against a neutral beige background: the upper hand exhibits pronation with palm facing downward, metacarpophalangeal joints in slight flexion and interphalangeal joints gently curved; the lower hand demonstrates supination with palm facing upward, fingers in mild extension with slight natural curvature and thumb abducted."
hand_image_0119.jpg,"Four human hands extended from white cuffed shirtsleeves, displaying varied orientations: two upper hands in pronated position with fingers in partial flexion and slight ulnar deviation at the wrist; two lower hands in supinated position with digits in relaxed semi-flexion, thumb abducted. Subjects exhibit differing epidermal pigmentation, with metacarpophalangeal and interphalangeal joints visible in neutral-to-mild flexion across all specimens."
hand_image_0120.jpg,"Dorsal-distal hand orientation with palmar surface facing the observer; digits II–V extended with abduction between digits III and IV creating a V-shaped cleft, while digits II–III and IV–V remain adducted in paired configuration. Thumb (digit I) fully extended and radially abducted, wrist in neutral position with forearm visible in pronated alignment."
hand_image_0121.jpg,"Dorsiflexed hand in vertical orientation with palm facing camera (supinated); four fingers (II-V) fully extended and adducted in parallel alignment, while the thumb (I) is adducted and flexed across the palm at the metacarpophalangeal joint."
hand_image_0122.jpg,"Right hand extended horizontally with forearm pronated; digits II–V in full extension and adduction, thumb (digit I) in partial extension and adduction along the radial margin. Palmar surface oriented superiorly (supinated at the wrist), with metacarpophalangeal and interphalangeal joints in neutral alignment."
hand_image_0123.jpg,"Two elongated upper extremities extended vertically with pronounced wrist hyperextension; left hand exhibits volar flexion at the carpus with digits loosely adducted and slightly flexed at the metacarpophalangeal and interphalangeal joints, palm oriented inferiorly. Right hand displays dorsiflexion at the wrist with digits extended and mildly abducted, palm oriented medially-superiorly; both limbs demonstrate slender morphology with visible cubital fossae and minimal muscular definition."
hand_image_0124.jpg,"Right upper limb in vertical extension with forearm supinated; digits II-V in partial flexion with slight adduction, thumb (digit I) in opposition and partial abduction, palmar surface oriented medially. Dorsal aspect of hand visible, displaying prominent metacarpophalangeal joints and moderate cutaneous tension along the dorsum."
hand_image_0125.jpg,"Dorsal aspect of right manus displayed in lateral orientation; digits II–V in slight flexion with minor adduction, pollex abducted and partially flexed, palm facing away from viewer. Notable features include pink-lacquered oval nails, visible dorsal metacarpal venous network, and multiple raised papular lesions across the dorsum and phalanges."
hand_image_0126.jpg,"Right hand in pronated position extending from upper right, with wrist in slight ulnar deviation; digits II–V in partial flexion at the metacarpophalangeal and interphalangeal joints with relaxed cascade posture, thumb (digit I) adducted and partially obscured, nails trimmed with neutral polish."
hand_image_0127.jpg,"Right hand in supinated orientation with palm facing upward; digits II–V in slight extension with mild flexion at metacarpophalangeal and interphalangeal joints, thumb (digit I) abducted and extended laterally. Wrist in neutral to slightly extended position, forearm visible in pronated-to-supinated transition extending from the right margin."
hand_image_0128.jpg,"Four human hands displayed in lateral profile with forearms extended horizontally; digits exhibit partial flexion at the metacarpophalangeal and interphalangeal joints, with palms oriented superiorly or medially in a semi-supinated position. Thumbs are abducted and extended, fingers loosely adducted, demonstrating relaxed musculature with no full extension or clenched flexion observed."
hand_image_0129.jpg,"Dorsiflexed right hand with pronated forearm; digits II–V in partial flexion at metacarpophalangeal and interphalangeal joints with pollex adducted and slightly flexed, palm oriented ventrally toward the ground. Wrist demonstrates approximately 80–90° ulnar-neutral dorsiflexion with visible extensor tendon relief and prominent styloid process of the ulna."
hand_image_0130.jpg,"Right hand in supinated position with forearm extended diagonally from lower right; digits II–V in partial extension with slight abduction, thumb (digit I) abducted and extended laterally, palm facing upward-anteriorly with visible thenar eminence and palmar creases."
hand_image_0131.jpg,"Dorsally-oriented right hand held in supinated-to-neutral position with metacarpophalangeal joints in slight flexion and interphalangeal joints in variable partial extension, digits abducted and splayed; contralateral left hand grasps the distal forearm/wrist region with opposed thumb and flexed digits encircling the radial aspect."
hand_image_0132.jpg,"Two elongated upper limbs extended vertically with forearms adducted, hands crossed at the carpal region; digits II–V fully extended and abducted in both hands, with the dorsal surface of one hand facing the viewer and the palmar surface of the other oriented laterally. Notable morphological features include slender digits, prominent extensor tendons on the dorsum, and visible flexor carpi tendons along the volar forearm."
hand_image_0133.jpg,"Right hand in vertical orientation with palm facing viewer; digits II-V in partial flexion at metacarpophalangeal and interphalangeal joints with abduction between adjacent fingers, thumb (digit I) adducted and flexed across the palmar surface. Distinctive features include manicured nails with pale polish, visible palmar creases, and exposed distal forearm."
hand_image_0134.jpg,"Right hand in supinated orientation with palm facing upward; digits II-V in slight extension with mild flexion at metacarpophalangeal and interphalangeal joints, thumb (digit I) adducted and aligned parallel to the radial margin. Wrist in neutral to slight extension, forearm pronated-supinated transitional, exhibiting visible thenar eminence and palmar creases."
hand_image_0135.jpg,"Two hands in pronated position (palms down) resting on a textured grey surface, with digits in near-full extension and slight abduction between fingers. Metacarpophalangeal and interphalangeal joints exhibit minimal flexion; dorsal surfaces display visible extensor tendons and superficial venous patterning, with short, unpolished nails and no adornments."
hand_image_0136.jpg,"Right upper limb in supination with forearm extended vertically; hand in partial flexion with fingers adducted and gently flexed at metacarpophalangeal and interphalangeal joints, thumb abducted and extended laterally. Palmar surface oriented obliquely toward viewer, displaying prominent thenar eminence, visible flexor creases, and elongated distal phalanges."
hand_image_0137.jpg,"Right hand presented in lateral orientation with forearm pronated; thumb and index finger in partial flexion with distal phalanges approximated but non-contacting, forming an incomplete circular aperture, while the middle, ring, and little fingers exhibit progressive flexion toward the palm. Palmar surface oriented medially, with visible extensor tendons and metacarpophalangeal joint prominences on the dorsal aspect."
hand_image_0138.jpg,"Right upper limb extended vertically in full elbow extension with forearm in neutral rotation; wrist in slight extension with dorsiflexion, digits II-V in partial flexion at metacarpophalangeal and interphalangeal joints, thumb in abduction and opposition, palm oriented medially. Cutaneous surface exhibits partial coverage with white particulate substance extending from distal phalanges to mid-forearm."
hand_image_0139.jpg,"Dorsal aspect of right hand oriented vertically with wrist in neutral extension; digits II–V held in partial flexion with fingertips approximated to the opposed, flexed thumb, forming a curved C-shaped aperture between pollex and index finger. Palmar surface faces laterally (leftward), with metacarpophalangeal and interphalangeal joints in moderate flexion."
hand_image_0140.jpg,"Right upper extremity extended horizontally from the right frame, presented in supine orientation with palmar surface facing superiorly; digits II–V exhibit partial flexion at the metacarpophalangeal and interphalangeal joints with relaxed curvature, while the pollex (digit I) is adducted and slightly flexed, and the wrist demonstrates mild ulnar deviation with neutral extension."
hand_image_0141.jpg,"Two raised hands displayed in supinated and semi-pronated orientations, with digits II–V in partial flexion at the metacarpophalangeal and interphalangeal joints, and thumbs in slight abduction. The left hand (darker pigmentation) shows the palmar surface with a prominent thenar eminence, while the right hand (lighter pigmentation) displays a lateral/dorsal view with visible extensor tendons and flexed distal phalanges."
hand_image_0142.jpg,"Right upper limb extended horizontally from the right, with forearm pronated and wrist in slight ulnar deviation; digits II–V held in adduction with slight flexion at the metacarpophalangeal joints, thumb adducted against the radial border, and palmar surface oriented superiorly in a concave cupped configuration."
hand_image_0143.jpg,"Right upper extremity extended horizontally from the right margin, with forearm pronated and palm oriented superiorly (supinated at the wrist); digits II–V held in full extension and adduction in a coplanar arrangement, with the pollex (digit I) abducted and slightly flexed, lying in the plane of the palm."
hand_image_0144.jpg,"Two hands depicted in opposing orientations: upper hand pronated with fingers in partial flexion, metacarpophalangeal joints extended and interphalangeal joints loosely flexed, dorsal surface visible. Lower hand in semi-supinated position with fingers in mild flexion, thumb adducted, presenting a lateral/radial aspect with palmar surface partially visible."
hand_image_0145.jpg,"Right upper extremity extended horizontally in pronated orientation; index and middle fingers fully extended and abducted in divergent configuration, while ring and little fingers are flexed against the palm with thumb adducted medially. Palmar surface faces inferiorly with dorsal aspect superior, wrist in neutral alignment with forearm."
hand_image_0146.jpg,"Right hand in supinated position with palm oriented superiorly, extending from lower right to upper left of frame; digits are loosely semi-flexed with slight metacarpophalangeal and interphalangeal joint flexion, thumb abducted and partially opposed, forearm visible to mid-antebrachial region."
hand_image_0148.jpg,"Right hand in pronated position extended from a dark long-sleeved garment, displayed in lateral-oblique view with the wrist in slight palmar flexion; digits II–V are in partial extension with mild interphalangeal flexion and slight abduction, while the thumb (digit I) is adducted and positioned anteriorly, with the dorsal surface of the hand facing the viewer."
hand_image_0149.jpg,"Right hand in supine orientation with dorsiflexed wrist, extended from the right side of the frame at approximately 30° elevation; digits II-V exhibit mild to moderate flexion at the metacarpophalangeal and interphalangeal joints with slight abduction, while the thumb (digit I) is partially abducted and extended, displaying a relaxed, semi-cupped palmar configuration."
hand_image_0150.jpg,"Right upper limb extended horizontally with forearm pronated and wrist in slight ulnar deviation; palm oriented superiorly with digits II–V in near-full extension and slight abduction, thumb (digit I) adducted and partially extended, producing a concave palmar surface."
hand_image_0151.jpg,"Dorsal view of a right upper limb in near-vertical extension with the forearm pronated; the hand is held in slight palmar flexion at the wrist, with the digits in partial flexion at the metacarpophalangeal and interphalangeal joints, the thumb opposed and approximated toward the index finger. Morphological features include elongated, slender digits, visible extensor tendons on the dorsum, and a prominent ulnar styloid process."
hand_image_0152.jpg,"Multiple right upper extremities displayed in lateral and dorsal orientations, exhibiting varied digital configurations: full digital extension with abduction; selective extension of digits II and V with flexion of III-IV; isolated extension of digit II with flexion of remaining digits; extension of digits I-II with flexion of III-V; complete digital flexion forming a closed configuration; and complete digital flexion with isolated extension and abduction of digit I (pollex)."
hand_image_0153.jpg,"Right upper limb extended horizontally from the right side of the frame, with forearm pronated and hand in supinated position; digits II–V are adducted and extended with slight flexion at the metacarpophalangeal joints, while the thumb (digit I) is abducted and extended, forming a concave palmar surface oriented superiorly."
hand_image_0154.jpg,"Right upper limb extended horizontally in pronation, with the forearm in a neutral position and wrist in slight dorsiflexion; digits II–V are adducted and fully extended in a coplanar arrangement with the palm facing inferiorly, while the thumb (digit I) is adducted against the radial margin of the hand."
hand_image_0155.jpg,"Right hand in pronated-to-neutral position with forearm extended horizontally from lower right; digits II–V in slight flexion and adduction, thumb (digit I) in partial abduction and extension, palmar surface oriented superiorly. Skin presents medium-brown pigmentation with visible palmar flexion creases and prominent thenar eminence."
hand_image_0156.jpg,"Two hands in opposing orientation: the upper hand is pronated with the dorsum facing the viewer, fingers in partial flexion with the thumb abducted; the lower hand is supinated with the palm facing upward, fingers in slight flexion with moderate interdigital spacing and thumb in neutral abduction. Both hands display relaxed metacarpophalangeal and interphalangeal joint positioning, with the wrists in slight extension and ulnar deviation."
hand_image_0157.jpg,"Two elevated upper extremities in supinated position with palms oriented anteriorly; digits II-V extended and adducted, pollex (digit I) slightly abducted, with visible superficial venous patterns along the volar forearm and thenar eminences prominent."
hand_image_0158.jpg,"Right hand extended in pronated-to-supinated transitional orientation, with palm facing obliquely upward-medially; digits II–V in slight flexion at metacarpophalangeal and interphalangeal joints, thumb (digit I) in partial abduction and extension. Wrist held in neutral alignment with forearm, displaying visible superficial venous patterning along the distal antebrachial region."
hand_image_0159.jpg,"Two hands displayed in opposing orientations against a dark brown background: the upper hand presents dorsal aspect with pronated wrist, digits in partial flexion with metacarpophalangeal and interphalangeal joints moderately flexed; the lower hand presents palmar aspect with supinated wrist, digits in relaxed semi-flexion with thumb abducted, exhibiting lighter integument pigmentation compared to the upper limb."
hand_image_0160.jpg,"Right hand in horizontal orientation with palm facing downward (pronated), exhibiting slight metacarpophalangeal flexion and interphalangeal extension with fingers adducted in parallel alignment; thumb positioned in neutral adduction beneath the palmar plane, with the wrist in slight ulnar deviation."
hand_image_0161.jpg,"Two slender upper limbs extended vertically with forearms in supination; left hand in partial flexion with fingers gently curled, palm oriented medially-superiorly, while right hand displays metacarpophalangeal flexion with interphalangeal extension, thumb abducted, palm oriented anteriorly. Both hands exhibit elongated digits, visible dorsal venous networks, and prominent ulnar styloid processes."
hand_image_0162.jpg,"Right hand in horizontal extension, forearm pronated with palm oriented superiorly (supinated at the wrist); digits II–V in full extension and adduction, thumb (digit I) in neutral abduction and extension, with slight cupping of the palmar surface via mild metacarpophalangeal flexion."
hand_image_0163.jpg,"Dorsally-extended upper limb with palmar surface oriented anteriorly; all five digits in full extension and abduction, displaying maximal interdigital spacing. Visible palmar flexion creases, thenar and hypothenar eminences, and superficial venous patterning along the distal forearm."
hand_image_0164.jpg,"Right hand in supinated-to-neutral position with forearm extended diagonally; thumb abducted and partially extended while index finger is slightly flexed at the metacarpophalangeal and interphalangeal joints, with remaining digits (III-V) fully flexed against the palm. Palmar surface oriented medially, exhibiting approximately 2-3 cm of space between the opposing thumb and index fingertip."
hand_image_0165.jpg,"Right upper limb extended with forearm in pronation transitioning to supination at the wrist; wrist in slight dorsiflexion with palm oriented superiorly, digits II–V in partial flexion at the metacarpophalangeal and interphalangeal joints with slight abduction, and thumb (digit I) in neutral adduction alongside the radial aspect of the hand."
hand_image_0166.jpg,"Bilateral upper extremities extended laterally with forearms pronated; distal hand superimposed dorsally over proximal hand, digits in slight flexion at metacarpophalangeal and interphalangeal joints, with thumbs adducted. Wrists demonstrate mild ulnar deviation and palmar flexion, exhibiting elongated metacarpals and slender phalanges with low subcutaneous adiposity."
hand_image_0167.jpg,"Right hand in pronated orientation with forearm extended diagonally from lower right; digits II-V exhibit moderate flexion at metacarpophalangeal and proximal interphalangeal joints with slight abduction, while the pollex (digit I) is flexed and opposed, creating an approximate C-shaped aperture between thumb and index finger."
hand_image_0168.jpg,"Right hand extended in horizontal pronation-to-supination transition, with palm facing upward-medially; digits II–V in full extension and adduction, thumb (digit I) abducted and extended in the radial plane, wrist in neutral alignment with visible extensor tendons and forearm pilosity."
hand_image_0169.jpg,"Right upper limb in full extension with arm raised vertically; hand in supinated-to-neutral orientation with fingers in partial flexion at metacarpophalangeal and interphalangeal joints, thumb abducted and extended, digits splayed with interdigital spacing. Dorsal aspect of hand visible, displaying prominent extensor tendons and slight ulnar deviation at the wrist."
hand_image_0170.jpg,"Two dorsally-oriented manus in vertical extension; proximal hand exhibits digits II-V in partial flexion with digit I abducted, displaying prominent dorsal metacarpal venous arch and extensor tendon definition. Distal hand presents digits in near-full extension with slight interdigital abduction, palmar surface obscured, positioned perpendicular across the carpal region of the proximal hand."
hand_image_0171.jpg,"Right hand extended horizontally in pronated position with palm facing upward and dorsum oriented superiorly; digits II-V in full extension and adduction with slight ulnar deviation, thumb (digit I) adducted and aligned parallel to the palmar plane, wrist in neutral extension."
hand_image_0172.jpg,"Two elongated upper limbs in extension, raised superiorly with forearms supinated; distal hand (upper) presents palmar surface anteriorly with digits in slight flexion and abduction, while proximal hand (lower) displays dorsal surface with metacarpophalangeal joints in mild flexion and interphalangeal joints extended, digits loosely abducted. Both hands exhibit gracile morphology with prominent extensor tendons and visible superficial venous patterning along the dorsal forearm."
hand_image_0173.jpg,"Dorsally-oriented right hand in vertical extension with pronounced wrist dorsiflexion; thumb and index finger in opposition forming a closed circular aperture via distal phalangeal contact, while digits III-V exhibit graduated extension with slight interphalangeal flexion, displaying prominent extensor tendon relief and distal forearm musculature."
hand_image_0174.jpg,"Right hand in partial supination with forearm extended diagonally from lower right; thumb and index finger in extension and abduction forming an approximate 90° angle, while middle, ring, and little fingers remain in full flexion against the palm. Palmar surface oriented toward the viewer's left, with visible metacarpophalangeal joint prominences and moderate thenar eminence definition."
hand_image_0175.jpg,"Right hand in horizontal extension, pronated with palm oriented superiorly (facing upward) and cupped in slight concavity; digits II-V held in adduction with mild flexion at metacarpophalangeal joints, thumb (digit I) abducted and extended laterally, wrist in neutral alignment with forearm."
hand_image_0176.jpg,"Right hand in supinated orientation with wrist in slight extension; digits II–V in partial flexion at metacarpophalangeal and interphalangeal joints with varying degrees of abduction, thumb (digit I) abducted and extended. Palmar surface visible with prominent flexion creases, thenar eminence, and cutaneous ridges evident under high-contrast monochromatic lighting."
hand_image_0177.jpg,"Two elevated upper limbs in supination with wrists in slight extension; digits II–V exhibit variable interphalangeal flexion with digit I (pollex) abducted, while palmar surfaces face medially with the dorsal aspect of one hand oriented anteriorly and the other posteriorly. Digits are elongated and gracile with tapered distal phalanges, demonstrating asymmetric finger positioning between the bilateral manus."
hand_image_0178.jpg,"Right hand in pronated orientation with wrist in slight palmar flexion, extending from the upper left of the frame; digits II and III in partial flexion at the metacarpophalangeal and interphalangeal joints, digits IV and V in greater flexion toward the palm, and digit I (thumb) in adduction alongside the radial aspect of the hand."
hand_image_0179.jpg,"Four extended upper limbs displayed in horizontal orientation against a neutral background; hands exhibit variable positioning with digits in partial flexion, featuring both pronated (dorsal surface visible) and supinated (palmar surface visible) configurations, with metacarpophalangeal and interphalangeal joints in relaxed semi-flexed states."
hand_image_0180.jpg,"Two contralateral hands in opposition: upper hand pronated with digits II-V in partial flexion and thumb adducted, extending downward from the upper left; lower hand in semi-supinated position with digit II extended, digits III-V in progressive flexion, and thumb abducted, extending upward from the lower right. Distal phalanges of both index fingers approximate without contact, exhibiting characteristic slender morphology with short, unpolished nails."
hand_image_0181.jpg,"Right hand in horizontal extension, pronated forearm transitioning to supinated palm; digits II–V in slight extension with minimal interdigital spacing, thumb (digit I) adducted and partially concealed beneath the palmar surface. Palm oriented superiorly with visible thenar eminence, flexion creases, and prominent dorsal venous network along the distal forearm."
hand_image_0182.jpg,"Two adult human hands in horizontal orientation, with the dorsal (posterior) surface of the lower hand facing upward and fingers in slight extension; the upper hand overlays the lower at the metacarpal region, with index finger in partial flexion contacting the dorsal surface while remaining digits are extended and adducted. Visible morphological features include prominent extensor tendons, superficial dorsal venous network, and ovoid nail plates with distinct lunulae."
hand_image_0183.jpg,"Bilateral manus in pronated position against vertical substrate; digits II–V extended with slight abduction, pollex adducted and partially flexed. Dorsal surface visible, demonstrating prominent metacarpophalangeal joints, visible extensor tendons, and ungual phalanges with short nail plates."
hand_image_0184.jpg,"Dorsal view of right hand in supinated forearm position with wrist in moderate extension; digits II–V exhibit slight flexion at metacarpophalangeal joints with interphalangeal joints in near-full extension, while the pollex (digit I) is adducted and partially obscured. Prominent dorsal metacarpal venous network and extensor tendons visible, with elongated phalanges and narrow metacarpal breadth."
hand_image_0185.jpg,"Two human hands displayed in opposition: upper hand pronated with digits in partial flexion, metacarpophalangeal joints extended and interphalangeal joints flexed, dorsal surface superior; lower hand supinated with digits in slight flexion and abduction, palmar surface exposed, wrist in moderate extension. Both exhibit elongated digits with visible distal phalangeal articulation and unpolished nails."
hand_image_0186.jpg,"Right hand in supinated orientation with palm facing upward; digits II–V extended and adducted, digit I (pollex) partially flexed and adducted across the palm. Notable features include prominent thenar eminence, visible palmar creases, pronounced forearm pilosity, and moderately deep cutaneous wrinkling at the wrist flexion zone."
hand_image_0187.jpg,"Two raised hands of contrasting skin pigmentation, oriented vertically with dorsal surface of one (left) superimposed over the palmar surface of the other (right); digits extended and slightly abducted, with metacarpophalangeal and interphalangeal joints in near-full extension, and thumbs adducted toward the radial palmar margin."
hand_image_0188.jpg,"Two elongated upper limbs extended in supination and pronation respectively; distal limb displays dorsal aspect with digits II-V in slight flexion and abduction, thumb adducted, while proximal limb exhibits palmar aspect with digits in near-full extension and moderate abduction. Both hands demonstrate gracile morphology with prominent extensor tendons, elongated phalanges, and visible dorsal venous network."
hand_image_0189.jpg,"Bilateral upper extremities elevated in supinated-to-neutral forearm position; fingers in partial extension with slight interphalangeal flexion, thumbs abducted, and wrists in mild ulnar deviation. Digits of the superior hand display graduated extension with the index finger contacting the dorsal aspect of the contralateral hand's digits, demonstrating slender phalangeal morphology and short-to-moderate nail length."
hand_image_0190.jpg,"Two contralateral hands positioned horizontally with the wrists extended; the upper hand displays pronation with digits II–V in slight flexion and adduction, palm facing inferiorly, while the lower hand exhibits supination with digits in mild flexion and slight abduction, forming a concave palmar surface facing superiorly. Both hands demonstrate relaxed metacarpophalangeal and interphalangeal joint flexion, with the thumbs (digit I) in neutral adduction."
hand_image_0191.jpg,"Bilateral upper limbs extended laterally with forearms in pronation; distal hand displays fingers in slight extension with mild interphalangeal flexion, thumb abducted, palm oriented ventrally, while the proximal hand rests beneath with fingers semi-flexed and palm oriented medially. Slender digits with moderate phalangeal length, visible extensor tendons, and prominent ulnar styloid processes at the wrists."
hand_image_0192.jpg,"Dorsal view of a raised right hand in supinated-vertical orientation, with full extension of digits II (index) and III (middle), and flexion of digits IV (ring) and V (little) toward the palm; digit I (thumb) is adducted and partially flexed. Distinctive features include elongated, slender digits, visible extensor tendons on the dorsal wrist, and a yellow cuffed garment at the distal forearm."
hand_image_0193.jpg,"Two hands displayed in horizontal orientation with forearms extended; the left hand presents in supination (palm upward) with fingers in slight flexion, while the right hand rests in pronation (palm downward) atop the left, digits in full extension and adduction. Nails are short and manicured with pale polish; dorsal metacarpal surface and superficial venous patterning are visible on both limbs."
hand_image_0194.jpg,"Two hands in elevated position with forearms extending superiorly; fingers exhibit mild flexion at metacarpophalangeal and interphalangeal joints, with digits slightly adducted. Palmar surfaces oriented medially toward each other, dorsal surfaces displaying elongated metacarpals, slender phalanges, and visible extensor tendons with low subcutaneous adiposity."
hand_image_0195.jpg,"Right hand in pronated orientation with forearm extended horizontally from the right; digits II-V adducted and held in partial flexion at the metacarpophalangeal and interphalangeal joints, with the thumb (digit I) opposed and flexed toward the index finger, creating an approximate 3-4 cm gap between the thumb pad and index finger pad. Palmar surface faces inferomedially, with the dorsal surface visible to the viewer."
hand_image_0196.jpg,"Two elongated, gracile hands extended superiorly with pronated forearms; the upper hand displays moderate metacarpophalangeal flexion with interphalangeal extension and abducted digits, while the lower hand exhibits near-full digital extension with slight abduction, palmar surface oriented medially. Distinctive features include slender phalanges, prominent extensor tendons visible dorsally, and elongated distal phalanges with oval nail beds."
hand_image_0197.jpg,"Right upper limb in full extension, elevated vertically above the shoulder plane; wrist in slight ulnar deviation with palm oriented medially (facing the midline). Digits II-V in partial flexion with thumb opposed, forming a cylindrical precision grip around elongated plant stems; dorsum of hand visible to viewer."
hand_image_0198.jpg,"Dorsal view of a right hand in vertical orientation with wrist extended upward; digits II-V are flexed at the metacarpophalangeal and interphalangeal joints with fingertips approximated to the thumb (digit I), which is adducted and opposed, forming a convergent pinch configuration with all five distal phalanges in close contact."
hand_image_0199.jpg,"Two forearms extended diagonally with wrists crossed at the mid-carpal region; the left hand (lighter pigmentation) displays moderate abduction of digits II–V with slight interphalangeal flexion and palm oriented medially, while the right hand (darker pigmentation) shows digits in near-full extension with minimal abduction and palm oriented laterally-anteriorly, thumbs in neutral apposition."
hand_image_0200.jpg,"Right hand in pronated-to-neutral orientation with wrist in slight ulnar deviation; digits II–V exhibit mild flexion at the metacarpophalangeal and interphalangeal joints with the thumb partially adducted, forming a loosely cupped palmar concavity containing granular material."
hand_image_0201.jpg,"Dorsally-oriented left manus in supinated position with wrist extended; digits II–V exhibit moderate flexion at metacarpophalangeal and proximal interphalangeal joints with slight abduction, while digit I (pollex) is abducted and extended, demonstrating elongated phalanges and lacquered ungual plates."
hand_image_0202.jpg,"Two contralateral manus specimens in opposition: superior hand in pronated orientation with digits II–V in partial flexion and digit I adducted, extending ventrally from a pronated forearm; inferior hand in semi-supinated orientation with digits II–V in mild extension and slight abduction, digit I abducted, extending dorsally from a supinated forearm, with distal phalanges of both index fingers approximated."
hand_image_0203.jpg,"Right hand in supinated orientation with palmar surface facing anteriorly; all five digits fully extended and abducted, with thumb in radial abduction. Distal forearm visible, displaying prominent palmar flexion creases, interphalangeal joint creases, and thenar/hypothenar eminences."
hand_image_0204.jpg,"Three human hands displayed against a beige background: the upper-left hand oriented pronated with fingers in partial flexion and thumb adducted; the right-middle hand pronated with metacarpophalangeal joints flexed and interphalangeal joints extended, digits spread in abduction; the lower hand supinated with wrist in ulnar deviation, fingers in slight flexion and thumb abducted, exhibiting an extended forearm."
hand_image_0205.jpg,"Four human hands displayed in varying orientations: uppermost hand in pronated position with digits II-V in partial flexion and pollex abducted; second hand extended laterally with slight ulnar deviation and digits in loose extension; third hand pronated with digits adducted and extended, displaying a metal ring on digit IV; lowermost hand supinated with digits in relaxed partial flexion, palmar surface visible."
hand_image_0206.jpg,"Two hands presented in lateral-oblique view against a neutral background; the lower hand exhibits supination with palm facing upward, digits in partial extension with slight interphalangeal flexion and moderate abduction, while the upper hand displays pronation with fingers in relaxed semi-flexion, the index finger extended toward the contralateral wrist. Both hands demonstrate slender morphology with elongated digits, visible superficial venous patterning on the dorsal surface, and short, unpolished nails."
hand_image_0207.jpg,"Right upper limb extended vertically with dorsal surface of hand presented to viewer; digits I–V in full extension and abduction, metacarpophalangeal and interphalangeal joints neutral, with visible extensor tendons and dorsal venous network across the metacarpal region."
hand_image_0209.jpg,"Right hand displayed in supinated orientation with palmar surface facing the viewer; digits II–V fully extended and adducted, thumb (digit I) abducted and extended laterally, with visible palmar creases (distal transverse, proximal transverse, and thenar) and prominent flexor carpi tendons at the ventral wrist."
hand_image_0210.jpg,"Dorsally-oriented right hand in supination, raised with forearm extended vertically; digits II-V in near-full extension with slight abduction, digit I (thumb) abducted and extended laterally, creating an open palmar configuration with visible palmar creases and superficial venous patterning along the dorsal forearm."
hand_image_0211.jpg,"Dorsal view of a left hand in semi-pronated orientation, fingers in partial flexion with slight adduction, metacarpophalangeal joints extended and interphalangeal joints mildly flexed; thumb abducted and partially obscured, with visible superficial dorsal venous network and prominent extensor tendons along the metacarpal region."
hand_image_0212.jpg,"Two hands elevated vertically with dorsal-palmar apposition; dominant hand displays extended digits II–V with slight radial deviation and partial interphalangeal flexion, palm oriented laterally, while the supporting hand exhibits flexed digits grasping the opposing metacarpal region. Notable features include slender phalanges, unpainted nails of moderate length, and pronounced extensor tendon visibility across the dorsal metacarpals."
hand_image_0213.jpg,"Two elongated upper limbs extended vertically with forearms in pronation; distal hand exhibits slight wrist flexion with digits II-V in partial flexion and thumb in abduction, palmar surface oriented inferomedially, while proximal hand displays wrist extension with digits in near-full extension and slight abduction, dorsal surface oriented laterally. Morphological features include slender metacarpals, elongated phalanges with tapered distal tips, low subcutaneous adiposity revealing superficial tendon and venous architecture, and short unpolished nails."
hand_image_0214.jpg,"Two pairs of hands in bilateral clasped configuration, with darker-pigmented hands (proximal, extending from upper left) gripping lighter-pigmented hands (distal, extending from lower right); fingers in partial flexion with interdigital contact, palms oriented medially in opposition, and wrists in neutral to slightly pronated position."
hand_image_0215.jpg,"Four dorsally-oriented hands presented in vertical extension with pronated forearms; digits II-V display partial flexion at the metacarpophalangeal and proximal interphalangeal joints, while the pollex (thumb) remains in adduction and opposition, creating a pinch-like configuration with a small aperture between the thumb pad and the radial aspect of the index finger."
